1663196491.333238 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,920ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.333251 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165636 lastrcv:587165636 lastack:587165636 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663196491.629301 mptcp ESTAB    0      2390472          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,204ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.629315 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:677                                                                                                                                                                                                                                                                                                                                                           
1663196491.629328 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,616ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.629341 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663196491.629406 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,616ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.629418 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663196491.629429 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,616ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.629442 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663196491.629484 mptcp ESTAB    0      62832            192.168.10.2:58006 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,152ms,0) uid:20001 ino:12266117 sk:8d50 1663196491.629498 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:2e                                                                                                                                                                                                                                                                                                                                                            
1663196491.629580 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,616ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.629594 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663196491.774415 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,480ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.774428 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166076 lastrcv:587166076 lastack:587166076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774440 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,480ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.774452 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166076 lastrcv:587166076 lastack:587166076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774519 tcp   ESTAB    0      3132876          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,200ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.774532 	 ts sack reno wscale:7,7 rto:372 rtt:169.309/3.908 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:2795 bytes_sent:7085617 bytes_acked:3952742 segs_out:4998 segs_in:458 data_segs_out:4995 send 188590565bps lastrcv:556 pacing_rate 377179456bps delivery_rate 91850184bps delivered:2794 busy:540ms rwnd_limited:40ms(7.4%) sndbuf_limited:4ms(0.7%) unacked:2202 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.134
1663196491.774545 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,476ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.774557 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166080 lastrcv:587166080 lastack:587166080 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774618 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,476ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.774629 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166080 lastrcv:587166080 lastack:587166080 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774643 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,476ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.774659 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166080 lastrcv:587166080 lastack:587166080 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774701 tcp   ESTAB    0      62832            192.168.10.2:58006 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,180ms,0) uid:20001 ino:12266117 sk:8d50 1663196491.774716 	 ts sack pcc_loss wscale:7,7 rto:336 rtt:133.154/25.637 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:372 bytes_sent:282517 bytes_acked:219686 segs_out:207 segs_in:82 data_segs_out:204 send 31915887bps lastsnd:36 lastrcv:556 lastack:44 pacing_rate 16000000bps delivery_rate 3321632bps delivered:159 busy:540ms sndbuf_limited:180ms(33.3%) unacked:46 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.282      
1663196491.774755 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,476ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.774772 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587166080 lastrcv:587166080 lastack:587166080 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                    
1663196491.774863 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,472ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.774877 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                          
1663196491.774891 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,472ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.774905 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                          
1663196491.774971 mptcp ESTAB    0      3132876          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,356ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.774983 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:897                                                                                                                                                                                                                                                                                                                                               
1663196491.774995 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,472ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.775009 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                          
1663196491.775080 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,472ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.775094 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                          
1663196491.775108 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,472ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.775122 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                          
